species,stakeno,Color,soil,Treatment,feedstock,temperature,trtno,repno,crop,tcn,tcngkg,log10tcngkg,arctcn,oc,arcoc,C/N ratio,leafaluminum,leaflog10aluminum,leafcalcium,leaflog10calcium,leafcopper,leaflog10copper,leafiron,leaflog10iron,leafpotassium,leaflog10potassium,leafpotassiumgg,leaflog10potassiummgg,leafmagnesium,leaflog10magnesium,leafmanganese,leaflog10manganese,leafsodium,leaflog10sodium,leafphosphorus,leaflog10phosphorus,leafzinc,leaflog10zinc,revisedrootdw,log10totrootdw,shdw,logshootdw,Ngshoot,log10Ngshoot,Alshoot,log10Alshoot,Cagshoot,log10Cagshoot,Feshoot,log10Feshoot,Kgshoot,log10Kgshoot,Mgshoot,log10Mgshoot,Mnshoot,Log10Mnshoot,Nashoot,log10Nashoot,Pgshoot,log10Pgshoot,Znshoot,log10Znshoot,Combined Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,881,Pink,Coxville,PC-700,PC,700,14,5,LS,0.96568,9.6568,0.9848,0.09842787,41.745,0.702468462,43.22860575,,,2956.148148,3.4707,,,43.78166667,1.6413,10731.44444,4.0307,10.7314,1.0307,1477.5,3.1695,188.337037,2.2749,344.2166667,2.5368,1398.47963,3.1457,48.50574074,1.6858,0.646,-0.190,2.151,0.3326606,0.020771777,-1.682526353,,,6.358674667,0.803366605,94.174365,1.973932701,23.083337,1.363298592,3.1781025,0.5021679,0.405112967,-0.392423856,0.74041005,-0.130527695,3.008129683,0.478296555,104.3358483,2.018433552,wt may be on heavy side root not cleaned very well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,882,Pink,Coxville,PC-700,PC,700,14,6,LS,0.75926,7.5926,0.8804,0.087246169,41.095,0.695870542,54.12506915,264.8829365,2.4,3169.027778,3.5009,,,95.2093254,1.9787,8671.428571,3.9381,8.6714,0.9381,1454.668651,3.1628,190.6130952,2.2802,246.952381,2.3926,1199.275794,3.0789,48.1343254,1.6825,0.61,-0.215,3.099,0.49123559,0.023529467,-1.628387903,820.8722202,2.914275559,9.820817083,0.992147622,295.0536994,2.469901064,26.87275714,1.429312227,4.508018149,0.653985656,0.590709982,-0.22862569,0.765305429,-0.116165206,3.716555685,0.570140644,149.1682744,2.173676466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,883,Pink,Coxville,PL-700,PL,700,15,1,LS,1.11695,11.1695,1.0480,0.105883594,39.44,0.678996918,35.31044362,153.6733068,2.2,2162.988048,3.3351,,,76.67928287,1.8847,23970.11952,4.3797,23.9701,1.3797,2243.007968,3.3508,403.1035857,2.6054,2607.211155,3.4162,1933.798805,3.2864,56.67928287,1.7534,0.88,-0.055,2.438,0.387051514,0.027231241,-1.564932566,374.6555219,2.573632138,5.273364861,0.722087821,186.9440916,2.271711744,58.43915139,1.766703901,5.468453426,0.737864518,0.982766542,-0.007549637,6.356380797,0.803209907,4.714601486,0.673444989,138.1840916,2.140458048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,884,Pink,Coxville,PL-700,PL,500,15,2,LS,1.87975,18.7975,1.2741,0.137537185,39.385,0.678434157,20.95225429,129.7861224,2.1,1181.640816,3.0725,,,62.92897959,1.7989,19676.67347,4.2940,19.6767,1.2940,1157.036735,3.0633,300.6836735,2.4781,1926.604082,3.2848,925.1163265,2.9662,35.95489796,1.5558,0.449,-0.348,1.335,0.125513796,0.025094663,-1.600418641,173.2644735,2.238709523,1.57749049,0.19796675,84.01018776,1.924331955,26.26835908,1.419432944,1.544644041,0.188828413,0.401412704,-0.396408887,2.572016449,0.410273742,1.235030296,0.091677611,47.99978878,1.681239326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,885,Pink,Coxville,PL-700,PL,500,15,3,LS,1.57565,15.7565,1.1975,0.125856896,39.36,0.678178311,24.98016692,175.6639344,2.2,1744.418033,3.2417,,,85.17459016,1.9303,28370.90164,4.4529,28.3709,1.4529,1860.422131,3.2696,422.4836066,2.6258,2596.639344,3.4144,1540.288934,3.1876,52.96844262,1.7240,0.519,-0.285,1.693,0.22868261,0.026675755,-1.573883288,297.399041,2.473339564,2.95329973,0.470307526,144.2005811,2.158967011,48.03193648,1.681530096,3.149694668,0.498268455,0.715264746,-0.14553318,4.39611041,0.643068591,2.607709166,0.416259154,89.67557336,1.952674162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,886,Pink,Coxville,PL-700,PL,500,15,4,LS,1.4333,14.333,1.1563,0.120008361,39.795,0.68262603,27.76459918,184.6025926,2.3,1872.925926,3.2725,,,88.34185185,1.9462,24682.40741,4.3924,24.6824,1.3924,1631.775926,3.2127,326.6351852,2.5141,2871.425926,3.4581,1765.725926,3.2469,56.37833333,1.7511,0.402,-0.396,1.661,0.220395778,0.023807113,-1.623293267,306.6249063,2.486607428,3.110929963,0.492890234,146.7358159,2.166536131,40.9974787,1.612757149,2.710379813,0.433030154,0.542541043,-0.265567402,4.769438463,0.67846725,2.932870763,0.467292926,93.64441167,1.971481865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,887,Pink,Coxville,PL-700,PL,500,15,5,LS,0.808605,8.08605,0.9077,0.090044096,39.115,0.675669499,48.37343326,312.0800781,2.5,1966.601563,3.2937,,,114.3597656,2.0583,20639.84375,4.3147,20.6398,1.3147,2062.617188,3.3144,335.1738281,2.5253,2712.285156,3.4333,1817.880859,3.2596,50.78046875,1.7057,1.13,0.053,2.995,0.476411327,0.02421772,-1.615866751,934.679834,2.970662873,5.88997168,0.770113207,342.507498,2.534670083,61.81633203,1.791103232,6.177538477,0.790815459,1.003845615,0.001666926,8.123294043,0.909732174,5.444553174,0.735962244,152.0875039,2.182093532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,888,Pink,Coxville,PL-700,PL,700,15,6,LS,1.1084,11.084,1.0447,0.105476042,40.66,0.691446266,36.68350776,149.6192157,2.2,1364.209804,3.1349,,,68.57411765,1.8362,18028.56863,4.2560,18.0286,1.2560,1334.337255,3.1253,361.0686275,2.5576,2082.784314,3.3186,1363.560784,3.1347,44.93235294,1.6526,0.776,-0.110,2.363,0.3734821,0.026191492,-1.581839761,353.5502067,2.548451095,3.223627767,0.508344888,162.04064,2.20962395,42.60150767,1.629424969,3.153038933,0.498729333,0.853205167,-0.068946523,4.921619333,0.69210802,3.222094133,0.508138224,106.17515,2.026022883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,889,Pink,Coxville,SS-700,SS,700,16,1,LS,1.3324,13.324,1.1246,0.115687512,41.73,0.702316371,31.3194236,174.3482353,2.2,3625.137255,3.5593,,,72.58019608,1.8608,12975.29412,4.1131,12.9753,1.1131,1822.117647,3.2606,388.527451,2.5894,529.572549,2.7239,1447.056863,3.1605,70.41235294,1.8476,0.795,-0.100,1.959,0.292056605,0.026101716,-1.58333094,341.5481929,2.533451992,7.101643882,0.85135889,142.1846041,2.152852573,25.41860118,1.405151647,3.569528471,0.55261085,0.761125276,-0.118543855,1.037432624,0.015959901,2.834784394,0.452520033,137.9377994,2.139683293,wt may be on heavy side root not cleaned very well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,890,Pink,Coxville,SS-700,SS,700,16,2,LS,1.46565,14.6565,1.1660,0.121361729,41.155,0.696480223,28.0796916,154.781875,2.2,4264.9375,3.6299,,,74.14583333,1.8701,16060.47917,4.2058,16.0605,1.2058,2229.75,3.3483,311.3020833,2.4932,600.8479167,2.7788,1863.979167,3.2704,74.57604167,1.8726,0.609,-0.215,1.815,0.258900557,0.026601548,-1.575093098,280.9291031,2.448596733,7.740861563,0.888789301,134.5746875,2.12896338,29.14976969,1.464635128,4.04699625,0.607132802,0.565013281,-0.247941343,1.090538969,0.037641189,3.383122188,0.529317683,135.3555156,2.131475958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,891,Pink,Coxville,SS-700,SS,700,16,3,LS,1.0966,10.966,1.0400,0.104911012,41.235,0.697292924,37.60258982,113.1292157,2.1,2386.411765,3.3777,,,53.57784314,1.7290,8719.235294,3.9405,8.7192,0.9405,1274.552941,3.1054,214.8764706,2.3322,423.4901961,2.6268,1001,3.0004,54.18098039,1.7338,0.472,-0.326,2.685,0.428960465,0.02944371,-1.531007468,303.7519441,2.482519066,6.407515588,0.806689671,143.8565088,2.157929516,23.41114676,1.369422688,3.422174647,0.53430217,0.576943324,-0.238866848,1.137071176,0.055787651,2.687685,0.429378368,145.4759324,2.162791149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,892,Pink,Coxville,SS-700,SS,700,16,4,LS,1.4651,14.651,1.1659,0.121338844,41.12,0.696124592,28.06634359,158.2815678,2.2,3862.372881,3.5869,,,,,16904.00424,4.2280,16.9040,1.2280,2360.423729,3.3730,296.9216102,2.4726,817.3665254,2.9124,1798.985169,3.2550,271.5932203,2.4339,0.457,-0.340,1.792,0.25336224,0.026254592,-1.580794726,283.6405695,2.452768349,6.921372203,0.840192204,,,30.29197559,1.481327598,4.229879322,0.626327977,0.532083525,-0.274020188,1.464720814,0.165754853,3.223781424,0.508365588,486.6950508,2.68725693,"DO 6/22/18 Omitted high leaf iron 2644 +, zinc also high",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,893,Pink,Coxville,SS-700,SS,700,16,5,LS,1.4138,14.138,1.1504,0.119185296,42.07,0.705761891,29.75668411,115.203663,2.1,3503.571429,3.5445,,,165.5891941,2.2190,12061.81319,4.0814,12.0618,1.0814,1971.703297,3.2948,321.7216117,2.5075,542.96337,2.7348,1610.208791,3.2069,82.92454212,1.9187,0.741,-0.130,1.869,0.271632537,0.026423922,-1.578002721,215.3156462,2.333075589,6.548175,0.816120277,309.4862038,2.490641294,22.54352885,1.353021899,3.685113462,0.566450864,0.601297692,-0.220910463,1.014798538,0.006379833,3.009480231,0.478491495,154.9859692,2.190292384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,894,Pink,Coxville,SS-700,SS,700,16,6,LS,1.1854,11.854,1.0739,0.109092335,41.085,0.695768916,34.65918677,245.8533058,2.4,3322.417355,3.5215,,,95.52892562,1.9801,13892.1281,4.1428,13.8921,1.1428,1598.991736,3.2038,333.6590909,2.5233,475.2582645,2.6769,1568.316116,3.1954,56.7072314,1.7536,0.491,-0.309,2.335,0.368305484,0.02767909,-1.557848192,574.067469,2.758962937,7.757844525,0.889741072,223.0600413,2.348421778,32.43811911,1.511055664,3.733645702,0.572133104,0.779093977,-0.108410153,1.109728048,0.045216563,3.66201813,0.56372049,132.4113853,2.121925329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,895,Pink,Coxville,SG-700,SG,700,17,1,LS,1.38565,13.8565,1.1417,0.117987195,41.835,0.703380846,30.19160683,200.2294606,2.3,3889.211618,3.5899,,,89.19107884,1.9503,14578.69295,4.1637,14.5787,1.1637,2210.394191,3.3445,239.3817427,2.3791,558.2593361,2.7468,1854.937759,3.2683,69.3753112,1.8412,0.324,-0.489,1.617,0.208736877,0.022405961,-1.649636434,323.7710378,2.510237997,6.288855187,0.798571594,144.2219745,2.159031437,23.57374649,1.372428609,3.574207407,0.55317975,0.387080278,-0.412198956,0.902705346,-0.044453985,2.999434357,0.477039362,112.1798782,2.049914964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,896,Pink,Coxville,SG-700,SG,700,17,2,LS,1.5327,15.327,1.1855,0.124120716,41.695,0.701961462,27.20362759,265.0907258,2.4,4579.092742,3.6608,,,99.69032258,1.9987,14623.64919,4.1651,14.6236,1.1651,2168.145161,3.3361,270.75,2.4326,483.0282258,2.6840,2002.191532,3.3015,69.62278226,1.8428,0.674,-0.171,1.587,0.200604292,0.024323949,-1.613965916,420.6989819,2.623971461,7.267020181,0.861356366,158.2085419,2.199229928,23.20773127,1.365632687,3.440846371,0.536665282,0.42968025,-0.366854608,0.766565794,-0.115450564,3.177477962,0.502082547,110.4913554,2.043328301,wt may be on heavy side root not cleaned very well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,897,Pink,Coxville,SG-700,SG,700,17,3,LS,0.927215,9.27215,0.9672,0.096441434,41.16,0.696531024,44.39099885,330.2559055,2.5,3666.496063,3.5643,,,115.7405512,2.0635,11731.00394,4.0693,11.7310,1.0693,1788.854331,3.2526,222.3681102,2.3471,330.3051181,2.5189,1620.57874,3.2097,59.53188976,1.7747,0.484,-0.315,2.383,0.377142267,0.022095533,-1.655695509,786.9998228,2.895974635,8.737260118,0.941375265,275.8097335,2.440609589,27.95498238,1.446459223,4.26283987,0.629699019,0.529903207,-0.275803452,0.787117096,-0.103960654,3.861839138,0.58679418,141.8644933,2.151873711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,898,Pink,Coxville,SG-700,SG,700,17,4,LS,2.121,21.21,1.3265,0.146156336,41.99,0.70495153,19.79726544,229.4799197,2.4,4963.092369,3.6958,,,104.339759,2.0184,19241.48594,4.2842,19.2415,1.2842,2991.506024,3.4759,277.6124498,2.4434,940.0361446,2.9731,2475.682731,3.3937,102.6718876,2.0115,0.357,-0.447,0.971,-0.012736046,0.02059491,-1.686240102,222.825002,2.347963919,4.819162691,0.682971588,101.313906,2.005669059,18.68348285,1.271457838,2.904752349,0.463109112,0.269561689,-0.569341832,0.912775096,-0.039636217,2.403887932,0.380914217,99.69440281,1.998670776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,899,Pink,Coxville,SG-700,SG,700,17,5,LS,1.41355,14.1355,1.1503,0.119174707,41.985,0.704900876,29.70181458,193.1240157,2.3,3878.740157,3.5887,,,83.08622047,1.9195,13918.18898,4.1436,13.9182,1.1436,2154.76378,3.3334,229.4645669,2.3607,620.773622,2.7929,1723.169291,3.2363,71.41200787,1.8538,0.455,-0.342,1.636,0.213809845,0.023125678,-1.635905526,315.9508898,2.499619583,6.345618898,0.802473986,135.9290567,2.133312303,22.77015717,1.357366028,3.525193543,0.547182966,0.375404031,-0.425501068,1.015585646,0.006716554,2.819104961,0.450111246,116.8300449,2.067554544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,900,Pink,Coxville,SG-700,SG,700,17,6,LS,1.53805,15.3805,1.1870,0.124338275,41.91,0.704140956,27.24878905,203.0862745,2.3,4073.72549,3.6100,,,84.46901961,1.9267,15940.43137,4.2025,15.9404,1.2025,2332.72549,3.3679,292.2607843,2.4658,554.0705882,2.7436,1842.556863,3.2654,88.74156863,1.9481,0.525,-0.280,1.566,0.19481949,0.024085863,-1.618237788,318.0331059,2.502472331,6.379454118,0.804783518,132.2784847,2.121489211,24.96271553,1.397291828,3.653048118,0.562655393,0.457680388,-0.339437697,0.867674541,-0.061643145,2.885444047,0.460212657,138.9692965,2.142918859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,901,Pink,Coxville,55-700,55,700,18,1,LS,1.05345,10.5345,1.0226,0.102818778,39.74,0.682064138,37.72366985,181.0133466,2.3,2758.7251,3.4407,,,81.50876494,1.9112,23747.01195,4.3756,23.7470,1.3756,2258.545817,3.3538,413.1474104,2.6161,2785.756972,3.4449,2222.948207,3.3469,77.92450199,1.8917,1.099,0.041,2.607,0.41615769,0.027463442,-1.561245041,471.9017946,2.673851629,7.191996335,0.856849457,212.4933502,2.327345344,61.90846016,1.791750002,5.888028944,0.769969936,1.077075299,0.032246066,7.262468426,0.861084257,5.795225976,0.763070375,203.1491767,2.307815067,wt may be on heavy side root not cleaned very well,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,902,Pink,Coxville,55-700,55,700,18,2,LS,1.043895,10.43895,1.0187,0.10234978,40.76,0.692463987,39.04607264,180.8157143,2.3,2204.489796,3.3433,,,77.95877551,1.8919,19470.55102,4.2894,19.4706,1.2894,1788.844898,3.2526,306.3734694,2.4863,2446.469388,3.3885,2004.087755,3.3019,51.85653061,1.7148,0.513,-0.290,2.423,0.384371338,0.025293576,-1.596989768,438.1164757,2.641589585,5.341478776,0.727661507,188.8941131,2.276218423,47.17714512,1.673731656,4.334371188,0.636926101,0.742342916,-0.129395431,5.927795327,0.7728932,4.855904631,0.686270149,125.6483737,2.099156872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,903,Pink,Coxville,55-700,55,700,18,3,LS,0.815725,8.15725,0.9115,0.090440739,41.06,0.695514833,50.33559104,,,2040.727612,3.3098,,,42.34570896,1.6268,15427.6306,4.1883,15.4276,1.1883,1797.988806,3.2548,243.4384328,2.3864,1799.350746,3.2551,1747.404851,3.2424,44.86007463,1.6519,0.878,-0.056,3.815,0.581505926,0.031119909,-1.506961685,,,7.78537584,0.891279583,161.5488797,2.208303951,58.85641073,1.769793774,6.859327295,0.836281526,0.928717621,-0.032116314,6.864523097,0.836610371,6.666349506,0.823888079,171.1411847,2.233354534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,904,Pink,Coxville,55-700,55,700,18,4,LS,0.87366,8.7366,0.9413,0.09360642,41.95,0.70454627,48.01639082,,,1898.890244,3.2785,,,40.47154472,1.6071,13675.65041,4.1359,13.6757,1.1359,1378.550813,3.1394,346.4573171,2.5396,1832.404472,3.2630,1644.373984,3.2160,47.3304878,1.6751,0.915,-0.039,2.862,0.456684804,0.025004149,-1.601987918,,,5.434623878,0.735169493,115.829561,2.06381941,39.13971146,1.59261762,3.945412427,0.596092408,0.991560841,-0.003680633,5.244341598,0.719690972,4.706198341,0.672670226,135.4598561,2.13181061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,905,Pink,Coxville,55-700,55,700,18,5,LS,0.771435,7.71435,0.8873,0.087944693,40.185,0.686606629,52.09123257,231.5081633,2.4,2286.918367,3.3593,,,88.47632653,1.9468,17573.65306,4.2449,17.5737,1.2449,1943.328571,3.2885,278.9285714,2.4455,1790.179592,3.2529,1861.128571,3.2698,50.99836735,1.7076,0.827,-0.082,3.401,0.531619401,0.026236504,-1.581094029,787.3592633,2.896172941,7.777809367,0.890857294,300.9079865,2.478433715,59.76799406,1.77646868,6.609260471,0.820152868,0.948636071,-0.022900366,6.088400792,0.784503234,6.329698271,0.801383008,173.4454473,2.239162905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,906,Pink,Coxville,55-700,55,700,18,6,LS,0.90728,9.0728,0.9577,0.095395871,40.285,0.687626263,44.40194868,351.8898305,2.5,2262.245763,3.3545,,,122.9567797,2.0898,17503.87712,4.2431,17.5039,1.2431,1845.548729,3.2661,299.904661,2.4770,2183.538136,3.3392,1927.368644,3.2850,54.22436441,1.7342,1.081,0.034,2.737,0.437290665,0.024832254,-1.604983865,963.1224661,2.983681513,6.191766653,0.791814581,336.5327059,2.527027278,47.90811167,1.680409053,5.051266871,0.703400314,0.820839057,-0.085741987,5.976343877,0.776435579,5.275207979,0.722239587,148.4120854,2.171469268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,907,Pink,Coxville,82-700,82,700,19,1,LS,0.927085,9.27085,0.9671,0.096434652,40.605,0.690886351,43.79857295,202.5542636,2.3,2268.604651,3.3558,,,76.11996124,1.8815,15037.05426,4.1772,15.0371,1.1772,1503.722868,3.1772,217.0290698,2.3365,1048.562016,3.0206,1566.804264,3.1950,54.34515504,1.7352,0.561,-0.251,2.788,0.445308346,0.02584713,-1.587587676,564.7212868,2.751834159,6.324869767,0.801051588,212.2224519,2.326791328,41.92330729,1.622455536,4.192379357,0.622460574,0.605077047,-0.218189322,2.923390899,0.465886891,4.368250287,0.640307514,151.5142922,2.180453601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,908,Pink,Coxville,82-700,82,700,19,2,LS,0.803095,8.03095,0.9048,0.089735953,41.695,0.701961462,51.91789265,151.5886454,2.2,2632.49004,3.4204,,,60.53944223,1.7820,14878.02789,4.1725,14.8780,1.1725,1643.149402,3.2157,275.0478088,2.4394,1012.842629,3.0055,1424.768924,3.1537,59.39800797,1.7738,0.637,-0.196,2.773,0.442965531,0.022269824,-1.652283208,420.3553137,2.623616542,7.29989488,0.863316606,167.8758733,2.224988285,41.25677133,1.615495238,4.556453293,0.658626923,0.762707574,-0.117641941,2.808612612,0.448491842,3.950884227,0.596694304,164.7106761,2.21672175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,909,Pink,Coxville,82-700,82,700,19,3,LS,2.8355,28.355,1.4526,0.169195539,39.615,0.680786616,13.97108094,308.56875,2.5,4136.520833,3.6166,,,132.1639583,2.1211,34186.45833,4.5339,34.1865,1.5339,2879.75,3.4594,475.3041667,2.6770,2504.875,3.3988,2815.8125,3.4496,103.5335417,2.0151,0.266,-0.575,0.797,-0.098487191,0.022598935,-1.645912027,245.9292938,2.390810263,3.296807104,0.518093537,105.3346748,2.022571359,27.24660729,1.435312432,2.29516075,0.360813108,0.378817421,-0.421570057,1.996385375,0.30024438,2.244202563,0.351062054,82.51623271,1.916539392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,910,Pink,Coxville,82-700,82,700,19,4,LS,1.21465,12.1465,1.0845,0.110435503,40.635,0.691191774,33.45408142,166.8400407,2.2,3021.829268,3.4803,,,74.61443089,1.8728,20249.8374,4.3064,20.2498,1.3064,1695.628049,3.2293,246.4004065,2.3916,1401.489837,3.1466,1902.926829,3.2794,59.825,1.7769,0.828,-0.082,2.117,0.325741372,0.025714141,-1.589827987,353.2003661,2.548021145,6.397212561,0.805990781,157.9587502,2.198543689,42.86890577,1.632142398,3.589644579,0.55505145,0.521629661,-0.282637722,2.966953986,0.472310811,4.028496098,0.605142947,126.649525,2.102603565,"wt may be on heavy side root not cleaned very well, removed more granules",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,911,Pink,Coxville,82-700,82,700,19,5,LS,0.689025,6.89025,0.8382,0.08310315,41.07,0.695616469,59.60596495,,,2667.943723,3.4262,,,47.80562771,1.6795,14469.97835,4.1605,14.4700,1.1605,1706.207792,3.2320,248.5151515,2.3954,984.6060606,2.9933,1620.900433,3.2098,53.6030303,1.7292,0.873,-0.059,2.93,0.466882442,0.020188433,-1.6948974,,,7.817075108,0.893044285,140.0704892,2.146346645,42.39703658,1.627335502,4.999188831,0.698899541,0.728149394,-0.137779508,2.884895758,0.460130125,4.749238268,0.676623959,157.0568788,2.196056962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lettuce,912,Pink,Coxville,82-700,82,700,19,6,LS,1.1941,11.941,1.0770,0.109493535,40.6,0.690835444,34.00050247,238.6431452,2.4,3148.487903,3.4981,,,90.89233871,1.9585,19611.69355,4.2925,19.6117,1.2925,1818.457661,3.2597,315.016129,2.4983,954.9818548,2.9800,1975.929435,3.2958,64.98689516,1.8128,0.585,-0.233,2.406,0.381313673,0.028730046,-1.541663679,574.1754073,2.759044587,7.575261895,0.879397652,218.6869669,2.339822901,47.18573468,1.673810721,4.375209133,0.640998817,0.757928806,-0.120371586,2.297686343,0.361290743,4.754086222,0.677067054,156.3584698,2.194121411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
